Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
4G,BSNL,Maharashtra,-78.73,3,Yearly Plan,117,26.31480177482918,0
4G,BSNL,Punjab,-96.76,1,Monthly Plan,69,56.74308051993626,0
4G,BSNL,Uttar Pradesh,-77.32,10,3 Months Plan,110,23.10938428312095,0
4G,BSNL,West Bengal,-83.6,3,Monthly Plan,35,34.02518863116402,0
4G,BSNL,Madhya Pradesh,-117.72,8,Monthly Plan,72,91.41618032061332,1
4G,BSNL,Bihar,-92.04,0,3 Months Plan,98,48.18615030032579,0
4G,BSNL,Bihar,-95.56,7,3 Months Plan,2,54.72341665606494,1
4G,BSNL,Uttar Pradesh,-76.85,13,Yearly Plan,80,24.02610607120689,0
4G,BSNL,Punjab,-71.73,2,Monthly Plan,99,14.39728044539732,0
4G,BSNL,Kerala,-98.66,6,Yearly Plan,101,60.59285667122156,1
4G,BSNL,Delhi,-97.03,13,3 Months Plan,50,56.729495367665535,0
4G,BSNL,Rajasthan,-106.8,10,Yearly Plan,31,74.24188269207751,1
4G,BSNL,Madhya Pradesh,-105.77,5,Monthly Plan,56,71.88257336488634,1
4G,BSNL,Gujarat,-74.68,0,3 Months Plan,105,18.81933630066704,0
4G,BSNL,Rajasthan,-102.95,8,3 Months Plan,4,67.81676208883108,0
4G,BSNL,Bihar,-95.1,0,3 Months Plan,38,51.96431436454007,0
4G,BSNL,Madhya Pradesh,-70.54,1,Monthly Plan,39,13.041194268190448,0
4G,BSNL,Delhi,-91.11,11,Yearly Plan,83,47.92833192595096,1
4G,BSNL,Karnataka,-86.66,3,Yearly Plan,51,39.43045354838313,0
4G,BSNL,Karnataka,-77.27,0,3 Months Plan,73,23.25618401696798,0
4G,BSNL,West Bengal,-116.8,13,3 Months Plan,92,91.04557594250797,1
4G,BSNL,Telangana,-98.09,11,Yearly Plan,69,59.45659082451078,1
4G,BSNL,Rajasthan,-103.26,3,3 Months Plan,92,68.29236155776661,0
4G,BSNL,West Bengal,-111.77,7,3 Months Plan,40,83.51591658559065,1
4G,BSNL,Rajasthan,-97.99,6,Yearly Plan,94,56.94025839321852,0
4G,BSNL,Karnataka,-74.39,12,Monthly Plan,45,18.27311952297512,0
4G,BSNL,Punjab,-72.54,6,3 Months Plan,61,15.466960273727931,0
4G,BSNL,Karnataka,-100.07,0,3 Months Plan,7,60.04762974282259,0
4G,BSNL,Tamil Nadu,-73.46,6,Yearly Plan,81,16.937077103600863,0
4G,BSNL,Kerala,-100.5,11,Yearly Plan,65,62.62823102521738,1
4G,BSNL,West Bengal,-105.52,4,Monthly Plan,77,72.93276910088655,0
4G,BSNL,Uttar Pradesh,-82.21,0,Monthly Plan,112,31.14960879886696,0
4G,BSNL,Maharashtra,-76.22,0,3 Months Plan,69,20.85300949329532,0
4G,BSNL,Uttar Pradesh,-114.52,1,Yearly Plan,80,85.79842704859341,1
4G,BSNL,Karnataka,-94.55,9,Yearly Plan,88,50.89503117456103,0
4G,BSNL,West Bengal,-71.01,0,Monthly Plan,14,14.63856213730474,0
4G,BSNL,Bihar,-76.83,0,Monthly Plan,100,22.140558949951625,0
4G,BSNL,West Bengal,-88.0,3,Monthly Plan,2,43.03134507609072,0
4G,BSNL,Telangana,-107.98,9,Monthly Plan,4,74.40926412018297,1
4G,BSNL,Karnataka,-72.48,6,Monthly Plan,60,17.78973893829521,0
4G,BSNL,Punjab,-81.1,7,3 Months Plan,30,30.98332907089787,0
4G,BSNL,Bihar,-85.43,1,Yearly Plan,18,38.48754514667752,0
4G,BSNL,Rajasthan,-101.5,0,Monthly Plan,43,64.65113089413913,0
4G,BSNL,Punjab,-102.01,4,Monthly Plan,47,65.35862827315249,1
4G,BSNL,Kerala,-72.26,7,Monthly Plan,72,12.999794951505544,0
4G,BSNL,Bihar,-104.81,0,Yearly Plan,52,69.89082727622934,0
4G,BSNL,Rajasthan,-76.73,0,3 Months Plan,21,20.02836630858457,0
4G,BSNL,Gujarat,-119.98,10,Yearly Plan,117,96.32278916137604,1
4G,BSNL,Punjab,-81.89,8,Monthly Plan,30,29.619344643107187,1
4G,BSNL,Rajasthan,-114.2,1,3 Months Plan,34,89.04770682616048,1
4G,BSNL,Maharashtra,-107.24,14,Monthly Plan,99,72.26591470297619,1
4G,BSNL,Bihar,-118.34,0,Monthly Plan,75,92.46745903645588,0
4G,BSNL,Telangana,-87.97,6,Monthly Plan,45,41.23213312309097,0
4G,BSNL,Delhi,-97.94,0,3 Months Plan,53,56.39733437191404,0
4G,BSNL,Punjab,-88.92,13,Yearly Plan,88,42.691173954488384,0
4G,BSNL,Rajasthan,-118.06,6,Monthly Plan,46,93.07440491007488,1
4G,BSNL,West Bengal,-105.3,11,Monthly Plan,74,72.67242705990574,1
4G,BSNL,Kerala,-108.4,0,Yearly Plan,36,75.74074663087751,0
4G,BSNL,West Bengal,-113.55,4,Yearly Plan,112,84.88060933973777,0
4G,BSNL,Rajasthan,-98.84,4,Monthly Plan,43,59.349272800455246,1
4G,BSNL,Bihar,-102.4,3,Yearly Plan,4,64.6263692130051,0
4G,BSNL,West Bengal,-79.45,15,Yearly Plan,80,26.624402730540268,0
4G,BSNL,Punjab,-75.25,0,Monthly Plan,67,22.356061585280088,0
4G,BSNL,Tamil Nadu,-94.36,13,Yearly Plan,23,50.92640735608769,0
4G,BSNL,Madhya Pradesh,-97.17,12,3 Months Plan,63,55.42712783404673,0
4G,BSNL,Punjab,-108.61,9,3 Months Plan,111,74.03481340359494,0
4G,BSNL,Rajasthan,-77.48,5,3 Months Plan,44,26.54609944076576,0
4G,BSNL,Uttar Pradesh,-81.83,0,Yearly Plan,57,29.86852563802692,0
4G,BSNL,Kerala,-83.9,14,Yearly Plan,25,35.20263804543768,0
4G,BSNL,Uttar Pradesh,-85.61,1,Yearly Plan,112,39.49656092351679,0
4G,BSNL,Bihar,-118.82,3,3 Months Plan,46,94.6172965541613,1
4G,BSNL,Punjab,-104.8,9,Yearly Plan,98,67.20601992854087,1
4G,BSNL,Punjab,-74.98,6,Yearly Plan,99,19.76557075183516,0
4G,BSNL,Gujarat,-80.57,0,Monthly Plan,1,27.009330155063683,0
4G,BSNL,Kerala,-79.15,11,Yearly Plan,79,25.14010452339005,1
4G,BSNL,Karnataka,-100.59,10,3 Months Plan,8,63.41007066313684,1
4G,BSNL,Delhi,-109.82,8,3 Months Plan,30,77.8086965340066,1
4G,BSNL,Delhi,-114.45,0,3 Months Plan,41,87.43857193623998,1
4G,BSNL,Madhya Pradesh,-113.85,6,Monthly Plan,113,87.77146585589955,0
4G,BSNL,Telangana,-110.18,12,Yearly Plan,69,77.85315403812051,1
4G,BSNL,Madhya Pradesh,-82.43,1,3 Months Plan,84,32.9212276702291,0
4G,BSNL,Maharashtra,-73.46,1,Yearly Plan,33,19.07676091879249,0
4G,BSNL,Maharashtra,-93.67,7,Monthly Plan,104,52.90101750280991,0
4G,BSNL,Bihar,-106.83,7,Yearly Plan,106,72.65429410005495,1
4G,BSNL,Punjab,-83.78,2,Yearly Plan,107,34.65745390195848,0
4G,BSNL,Punjab,-81.16,7,Yearly Plan,49,31.428672377968365,0
4G,BSNL,Maharashtra,-90.24,0,Monthly Plan,117,47.89307793583826,0
4G,BSNL,Bihar,-95.62,8,Yearly Plan,55,54.07158970174767,0
4G,BSNL,Gujarat,-71.42,11,3 Months Plan,53,13.359845659386766,0
4G,BSNL,Karnataka,-104.1,0,3 Months Plan,109,69.54173663276916,0
4G,BSNL,Punjab,-114.29,2,3 Months Plan,96,85.63056872596617,1
4G,BSNL,Delhi,-92.87,3,Yearly Plan,107,47.39886901132133,0
4G,BSNL,Telangana,-72.01,8,Yearly Plan,93,16.16033212471293,0
4G,BSNL,Uttar Pradesh,-76.05,0,Yearly Plan,37,22.84935186107194,0
4G,BSNL,Maharashtra,-97.31,2,Yearly Plan,38,55.60695521164168,0
4G,BSNL,Madhya Pradesh,-101.47,0,3 Months Plan,57,65.82222765280507,0
4G,BSNL,Telangana,-93.97,1,Yearly Plan,70,50.28516162368335,0
4G,BSNL,Maharashtra,-107.99,7,Yearly Plan,42,74.22703104175233,1
4G,BSNL,Tamil Nadu,-100.83,8,Monthly Plan,58,64.52742498810281,0
4G,BSNL,Kerala,-117.07,0,Monthly Plan,37,91.27232339778104,1
4G,BSNL,Karnataka,-88.15,9,Monthly Plan,52,41.66655444058297,0
4G,BSNL,Kerala,-97.0,0,Monthly Plan,6,58.59616992487792,1
4G,BSNL,Telangana,-77.95,13,Yearly Plan,115,27.192079836546096,0
4G,BSNL,Karnataka,-102.46,0,Yearly Plan,80,67.90849129971791,0
4G,BSNL,Tamil Nadu,-88.72,5,Monthly Plan,84,41.70656836329587,0
4G,BSNL,Maharashtra,-116.41,14,Monthly Plan,78,89.30132333993119,1
4G,BSNL,Maharashtra,-72.88,8,Yearly Plan,53,15.831373160692364,1
4G,BSNL,Karnataka,-88.2,13,Monthly Plan,27,42.92126697620787,0
4G,BSNL,Rajasthan,-77.21,11,3 Months Plan,13,24.91834077378039,0
4G,BSNL,Madhya Pradesh,-80.35,10,Yearly Plan,75,29.601393701681417,1
4G,BSNL,Kerala,-117.55,11,Yearly Plan,108,89.20223373611074,1
4G,BSNL,Uttar Pradesh,-100.76,3,Monthly Plan,33,62.68214101758569,0
4G,BSNL,West Bengal,-108.28,0,3 Months Plan,103,76.02887223152037,0
4G,BSNL,Telangana,-71.68,0,Monthly Plan,38,13.858439307869851,0
4G,BSNL,Madhya Pradesh,-78.39,0,Monthly Plan,51,27.07480615511338,0
4G,BSNL,Madhya Pradesh,-78.67,13,3 Months Plan,25,24.15688830396927,0
4G,BSNL,Gujarat,-86.0,3,3 Months Plan,23,38.482820200173386,0
4G,BSNL,Delhi,-119.15,0,Yearly Plan,92,93.28629761005226,1
4G,BSNL,Uttar Pradesh,-105.5,8,Monthly Plan,26,71.54684940793061,1
4G,BSNL,Uttar Pradesh,-73.23,2,Yearly Plan,42,17.800139486814466,0
4G,BSNL,Telangana,-78.27,14,3 Months Plan,36,25.1603903726546,0
4G,BSNL,Gujarat,-73.55,9,Monthly Plan,95,17.973097198737896,1
4G,BSNL,Kerala,-79.72,5,Yearly Plan,15,25.298738300926782,0
4G,BSNL,Maharashtra,-82.74,5,Yearly Plan,51,31.476879713042127,0
4G,BSNL,Delhi,-92.47,6,Monthly Plan,21,50.23434791304919,1
4G,BSNL,Uttar Pradesh,-116.65,5,Yearly Plan,94,90.2633085222912,1
4G,BSNL,Telangana,-92.43,0,3 Months Plan,67,49.41184741120392,0
4G,BSNL,Punjab,-108.82,12,Yearly Plan,104,77.24434132144697,1
4G,BSNL,Bihar,-99.45,12,Monthly Plan,83,61.591695315563214,1
4G,BSNL,Delhi,-94.07,12,3 Months Plan,55,51.03308289115691,1
4G,BSNL,Punjab,-97.28,2,3 Months Plan,29,58.92396265486959,0
4G,BSNL,Telangana,-114.77,5,Yearly Plan,18,85.44135527507613,1
4G,BSNL,Punjab,-113.74,11,Yearly Plan,59,85.49162551969533,1
4G,BSNL,Madhya Pradesh,-74.04,2,Yearly Plan,6,19.232288881198905,0
4G,BSNL,Telangana,-117.45,15,Yearly Plan,37,92.55095153759392,1
4G,BSNL,Bihar,-116.39,14,3 Months Plan,74,86.74189628707754,1
4G,BSNL,Delhi,-109.2,6,Monthly Plan,14,80.42997363034866,0
4G,BSNL,Maharashtra,-71.98,4,Monthly Plan,118,12.663452821807752,0
4G,BSNL,Bihar,-115.84,0,Monthly Plan,57,88.96095246805558,0
4G,BSNL,Karnataka,-106.55,0,Monthly Plan,33,73.15269836030085,0
4G,BSNL,Maharashtra,-114.49,6,3 Months Plan,24,86.0883711827167,1
4G,BSNL,Gujarat,-102.17,13,Yearly Plan,110,64.679110050078,1
4G,BSNL,Rajasthan,-76.28,13,Yearly Plan,113,21.31753921512253,0
4G,BSNL,Madhya Pradesh,-87.22,0,Yearly Plan,41,38.87748085494461,0
4G,BSNL,Maharashtra,-113.66,8,3 Months Plan,118,85.7931484830058,1
4G,BSNL,Maharashtra,-71.34,8,3 Months Plan,37,13.175048503610723,1
4G,BSNL,West Bengal,-112.53,6,Yearly Plan,84,82.51054199469534,1
4G,BSNL,West Bengal,-110.7,0,Monthly Plan,63,80.15106906527818,0
4G,BSNL,Bihar,-111.44,2,Yearly Plan,48,79.85159406092312,1
4G,BSNL,Delhi,-88.01,10,3 Months Plan,15,41.80806359704569,0
4G,BSNL,West Bengal,-73.18,3,Monthly Plan,21,17.36371205910382,0
4G,BSNL,Punjab,-117.6,9,Yearly Plan,56,91.3160565561856,1
4G,BSNL,West Bengal,-72.32,8,Monthly Plan,79,13.627728039411563,0
4G,BSNL,Karnataka,-85.26,9,Monthly Plan,46,38.854968201306605,0
4G,BSNL,Telangana,-76.45,8,Monthly Plan,20,22.41542167830381,1
4G,BSNL,Bihar,-72.58,14,Yearly Plan,14,16.411530689608334,0
4G,BSNL,Uttar Pradesh,-87.62,10,3 Months Plan,82,41.74644630497855,0
4G,BSNL,Delhi,-86.47,9,3 Months Plan,71,40.0512044083097,0
4G,BSNL,Rajasthan,-109.81,7,3 Months Plan,115,77.67320816672819,0
4G,BSNL,Madhya Pradesh,-87.87,9,Monthly Plan,34,41.96100142919737,0
4G,BSNL,Bihar,-114.34,4,Yearly Plan,29,84.92289349129862,1
4G,BSNL,Kerala,-92.75,0,Yearly Plan,67,50.78091071592999,0
4G,BSNL,Gujarat,-97.12,11,3 Months Plan,29,55.96605053586004,0
4G,BSNL,Tamil Nadu,-80.91,0,3 Months Plan,105,28.384612744738806,0
4G,BSNL,Rajasthan,-76.23,4,3 Months Plan,39,23.088761326082903,0
4G,BSNL,Madhya Pradesh,-70.93,9,Monthly Plan,50,11.371873966884136,0
4G,BSNL,Tamil Nadu,-93.72,4,Monthly Plan,108,53.24189073641472,0
4G,BSNL,Gujarat,-103.14,13,3 Months Plan,53,67.30905834018326,1
4G,BSNL,Delhi,-91.26,0,Yearly Plan,106,45.20836307237837,0
4G,BSNL,Madhya Pradesh,-78.3,3,Monthly Plan,47,26.732336417805108,0
4G,BSNL,Uttar Pradesh,-95.62,14,3 Months Plan,116,53.89723677698504,0
4G,BSNL,Kerala,-87.84,9,3 Months Plan,95,38.48098050627954,1
4G,BSNL,Delhi,-101.87,0,Monthly Plan,86,65.60789208017725,0
4G,BSNL,Rajasthan,-107.1,0,3 Months Plan,86,74.37451181582172,0
4G,BSNL,Maharashtra,-104.88,6,3 Months Plan,24,70.19501503197377,1
4G,BSNL,Rajasthan,-97.62,2,3 Months Plan,81,59.28954016620384,0
4G,BSNL,Punjab,-95.85,4,Monthly Plan,50,56.028596737701655,0
4G,BSNL,Bihar,-85.61,12,Yearly Plan,50,36.06336672082625,0
4G,BSNL,Tamil Nadu,-78.78,0,Monthly Plan,5,27.00815037847648,0
4G,BSNL,Karnataka,-81.06,12,Yearly Plan,116,30.290603762601435,0
4G,BSNL,Gujarat,-98.8,8,Yearly Plan,26,61.85379390869932,1
4G,BSNL,Maharashtra,-83.67,7,3 Months Plan,31,34.55349851677943,0
4G,BSNL,Karnataka,-82.75,11,Yearly Plan,70,30.409178832967694,0
4G,BSNL,Karnataka,-87.36,7,Monthly Plan,19,42.40843761839565,0
4G,BSNL,Kerala,-118.66,6,Yearly Plan,93,93.5155223494304,0
4G,BSNL,Punjab,-110.77,11,Yearly Plan,112,80.39656544028956,1
4G,BSNL,Bihar,-73.67,9,Monthly Plan,91,16.64016710260355,0
4G,BSNL,Telangana,-97.11,11,Yearly Plan,83,55.23267336289657,1
4G,BSNL,Maharashtra,-92.11,12,Monthly Plan,94,50.528921157293816,0
4G,BSNL,Delhi,-105.53,4,Yearly Plan,39,71.23597913433196,1
4G,BSNL,Kerala,-119.81,5,3 Months Plan,109,95.79184735471672,0
4G,BSNL,Maharashtra,-109.04,3,3 Months Plan,9,80.23722252041841,0
4G,BSNL,Delhi,-96.1,0,3 Months Plan,92,57.63751629068366,0
4G,BSNL,Gujarat,-88.47,9,3 Months Plan,57,44.186648308200255,0
4G,BSNL,Maharashtra,-91.06,12,Monthly Plan,28,46.7853035253153,0
4G,BSNL,Rajasthan,-114.3,3,3 Months Plan,107,86.3753664407907,0
4G,BSNL,Madhya Pradesh,-83.97,4,3 Months Plan,91,36.64917030287646,0
4G,BSNL,Karnataka,-87.99,5,3 Months Plan,98,39.50461696871185,0
4G,BSNL,Telangana,-92.33,0,3 Months Plan,41,48.00513798601588,0
4G,BSNL,Gujarat,-87.88,6,3 Months Plan,102,41.68717689895149,0
4G,BSNL,Bihar,-109.83,11,Yearly Plan,105,81.01540155938439,1
4G,BSNL,Gujarat,-90.07,8,3 Months Plan,87,44.73358581415266,0
4G,BSNL,Tamil Nadu,-108.53,10,Monthly Plan,2,76.01710199382335,1
4G,BSNL,Bihar,-87.66,6,3 Months Plan,26,40.87803416069538,0
4G,BSNL,Madhya Pradesh,-102.73,0,Yearly Plan,20,67.5775039299123,0
4G,BSNL,Uttar Pradesh,-103.89,1,3 Months Plan,13,67.25088766566019,0
4G,BSNL,Karnataka,-73.05,8,Monthly Plan,66,15.959922469309715,0
4G,BSNL,Uttar Pradesh,-94.13,0,Monthly Plan,14,52.21389410901429,0
4G,BSNL,Kerala,-112.37,9,Monthly Plan,58,82.38321497228051,1
4G,BSNL,Punjab,-94.76,9,Yearly Plan,104,55.69573873559921,0
4G,BSNL,Kerala,-113.08,12,Yearly Plan,53,86.2093872462388,1
4G,BSNL,Gujarat,-82.97,10,Yearly Plan,31,34.80710333022456,0
4G,BSNL,Rajasthan,-110.03,7,Monthly Plan,85,77.18866555601468,1
4G,BSNL,Delhi,-78.18,1,Monthly Plan,92,25.52084396282513,0
4G,BSNL,Uttar Pradesh,-90.26,9,Yearly Plan,31,47.31305060201113,0
4G,BSNL,Kerala,-93.26,0,3 Months Plan,110,53.298422499334805,0
4G,BSNL,Uttar Pradesh,-112.42,9,3 Months Plan,40,84.58904751544894,1
4G,BSNL,Kerala,-77.83,1,3 Months Plan,93,24.837420713519297,0
4G,BSNL,Punjab,-108.3,1,Yearly Plan,87,76.26956628759478,1
4G,BSNL,Bihar,-74.72,1,Yearly Plan,6,17.43619262606112,0
4G,BSNL,Kerala,-80.34,0,3 Months Plan,69,27.68622010914996,0
4G,BSNL,Tamil Nadu,-110.17,1,3 Months Plan,101,81.24140044393341,0
4G,BSNL,Kerala,-100.71,2,Yearly Plan,29,61.84207036865268,0
4G,BSNL,West Bengal,-74.78,1,3 Months Plan,78,19.34927562517268,0
4G,BSNL,West Bengal,-112.28,0,3 Months Plan,102,81.799746429523,0
4G,BSNL,Madhya Pradesh,-71.25,12,Yearly Plan,97,14.733155834690333,0
4G,BSNL,Delhi,-119.85,1,3 Months Plan,90,96.76173478846064,0
4G,BSNL,Kerala,-72.71,9,Yearly Plan,64,17.302418659676196,0
4G,BSNL,Delhi,-108.98,12,3 Months Plan,95,78.41906256535934,1
4G,BSNL,Delhi,-72.67,11,3 Months Plan,42,18.991743348438344,0
4G,BSNL,Punjab,-113.51,12,3 Months Plan,7,85.79615354110264,1
4G,BSNL,Punjab,-113.14,11,Yearly Plan,19,84.20220593897268,1
4G,BSNL,Madhya Pradesh,-106.03,8,3 Months Plan,97,71.57149479719318,1
4G,BSNL,Bihar,-87.33,12,Yearly Plan,28,40.21192126391402,1
4G,BSNL,West Bengal,-101.22,6,Yearly Plan,22,63.56339175925277,1
4G,BSNL,Gujarat,-107.05,0,3 Months Plan,39,72.21890386241098,0
4G,BSNL,Madhya Pradesh,-104.91,10,3 Months Plan,23,69.92341095708468,1
4G,BSNL,Tamil Nadu,-112.65,4,Monthly Plan,21,82.43544465500888,0
4G,BSNL,Madhya Pradesh,-118.32,2,Yearly Plan,56,93.01869522161437,0
4G,BSNL,Karnataka,-83.06,7,3 Months Plan,46,33.57659475228015,0
4G,BSNL,Telangana,-73.29,12,Yearly Plan,115,16.24389535924656,0
4G,BSNL,West Bengal,-115.48,0,Yearly Plan,16,90.0738077977926,0
4G,BSNL,Karnataka,-117.4,7,Yearly Plan,25,89.18983251088241,1
4G,BSNL,Kerala,-96.88,0,Yearly Plan,32,57.18555943937379,0
4G,BSNL,Rajasthan,-114.75,5,Yearly Plan,47,88.66898736724451,1
4G,BSNL,Madhya Pradesh,-117.9,0,3 Months Plan,118,91.13311488409026,0
4G,BSNL,West Bengal,-76.28,11,3 Months Plan,32,21.64553047434533,0
4G,BSNL,Gujarat,-93.66,6,3 Months Plan,100,51.93783070366016,0
4G,BSNL,Rajasthan,-75.28,9,Monthly Plan,89,21.77414585576592,0
4G,BSNL,Uttar Pradesh,-104.35,1,3 Months Plan,117,71.66722752130354,0
4G,BSNL,Tamil Nadu,-100.11,4,3 Months Plan,104,64.32586815884594,0
4G,BSNL,Rajasthan,-115.93,7,Monthly Plan,16,90.44526186241823,1
4G,BSNL,Maharashtra,-86.57,5,3 Months Plan,56,41.184887109859744,0
4G,BSNL,Rajasthan,-91.64,2,Yearly Plan,102,47.1231621195096,0
4G,BSNL,Kerala,-85.75,2,Yearly Plan,73,40.83991979799816,0
4G,BSNL,Kerala,-92.92,1,Monthly Plan,94,52.46824578614999,0
4G,BSNL,Uttar Pradesh,-81.79,2,Yearly Plan,38,32.852334427938814,1
4G,BSNL,Rajasthan,-75.01,4,Yearly Plan,44,21.28708872310699,0
4G,BSNL,Telangana,-108.71,0,3 Months Plan,5,78.08103441473989,0
4G,BSNL,Punjab,-100.85,9,3 Months Plan,14,62.23168863780779,1
4G,BSNL,Rajasthan,-104.32,1,Monthly Plan,95,70.98593197329708,1
4G,BSNL,West Bengal,-84.97,8,3 Months Plan,118,37.09472800006904,1
4G,BSNL,Rajasthan,-85.64,6,3 Months Plan,10,38.67136155497154,0
4G,BSNL,Bihar,-106.07,12,3 Months Plan,37,73.57482926613407,1
4G,BSNL,Kerala,-110.38,3,Monthly Plan,88,79.37911916064324,1
4G,BSNL,Delhi,-93.22,10,3 Months Plan,83,50.81296704251314,1
4G,BSNL,Madhya Pradesh,-72.93,12,3 Months Plan,46,16.338798950690695,1
4G,BSNL,Tamil Nadu,-117.91,11,Monthly Plan,47,93.98074979665073,1
4G,BSNL,Maharashtra,-95.18,12,Monthly Plan,97,55.33079538494272,1
4G,BSNL,Uttar Pradesh,-104.6,7,Monthly Plan,95,69.15687987967695,1
4G,BSNL,Punjab,-86.7,15,Yearly Plan,6,40.124697086106224,0
4G,BSNL,Rajasthan,-84.43,4,3 Months Plan,80,34.672978212359105,0
4G,BSNL,Telangana,-89.03,7,Yearly Plan,50,44.57495367230887,0
4G,BSNL,Gujarat,-77.22,9,Yearly Plan,14,22.637385876126025,1
4G,BSNL,West Bengal,-107.58,0,3 Months Plan,17,76.37316409875163,1
4G,BSNL,Maharashtra,-110.64,7,3 Months Plan,13,81.30755656870258,1
4G,BSNL,Maharashtra,-118.18,0,3 Months Plan,13,92.78212223920478,1
4G,BSNL,Bihar,-109.48,10,Yearly Plan,8,80.09555232576945,1
4G,BSNL,Madhya Pradesh,-82.86,11,3 Months Plan,95,32.82159782424154,0
4G,BSNL,Karnataka,-88.24,5,3 Months Plan,111,40.54264623269905,0
4G,BSNL,Maharashtra,-78.94,10,Monthly Plan,26,26.160625067627976,0
4G,BSNL,Maharashtra,-112.97,11,Monthly Plan,13,81.84264295150861,1
4G,BSNL,Uttar Pradesh,-73.13,10,Yearly Plan,15,17.621269074779793,1
4G,BSNL,Karnataka,-111.97,2,Monthly Plan,11,82.7860685759609,1
4G,BSNL,Tamil Nadu,-87.89,14,3 Months Plan,1,44.19688132559006,0
4G,BSNL,Kerala,-93.62,8,Monthly Plan,94,51.54549172200097,1
4G,BSNL,Gujarat,-85.39,6,Monthly Plan,40,35.74962559990701,0
4G,BSNL,Gujarat,-111.57,8,Monthly Plan,25,80.61975219318795,1
4G,BSNL,Punjab,-104.58,11,Yearly Plan,15,72.8117090351355,1
4G,BSNL,Bihar,-103.64,0,3 Months Plan,103,70.35331597944459,0
4G,BSNL,Tamil Nadu,-73.79,1,Yearly Plan,56,20.70767015508425,0
4G,BSNL,Punjab,-82.03,2,Yearly Plan,43,33.39502201858344,0
4G,BSNL,Delhi,-107.5,5,3 Months Plan,12,75.27515857752556,0
4G,BSNL,West Bengal,-73.44,3,Monthly Plan,29,18.51947683494693,0
4G,BSNL,Karnataka,-72.52,8,Monthly Plan,68,17.925416689831586,0
4G,BSNL,Telangana,-103.13,11,3 Months Plan,61,68.42823408306282,1
4G,BSNL,Telangana,-73.54,1,Monthly Plan,9,16.638170856376156,0
4G,BSNL,Delhi,-78.06,14,3 Months Plan,36,26.79012943026019,0
4G,BSNL,West Bengal,-105.18,7,Monthly Plan,2,71.88859001116997,1
4G,BSNL,Bihar,-97.48,0,3 Months Plan,103,58.69581462788125,0
4G,BSNL,Karnataka,-89.11,10,Monthly Plan,102,44.703606599978,0
4G,BSNL,Uttar Pradesh,-105.22,12,3 Months Plan,99,68.68116230571195,1
4G,BSNL,Uttar Pradesh,-84.3,10,Monthly Plan,119,35.48036252070504,0
4G,BSNL,Rajasthan,-85.71,5,Yearly Plan,34,37.21656128392332,0
4G,BSNL,Karnataka,-113.63,5,Monthly Plan,83,84.38647056056638,1
4G,BSNL,West Bengal,-74.05,12,3 Months Plan,42,17.21852867910691,1
4G,BSNL,Uttar Pradesh,-82.69,4,Yearly Plan,14,30.351545203546348,0
4G,BSNL,Punjab,-88.73,12,Monthly Plan,28,43.20113007452927,0
4G,BSNL,Rajasthan,-90.74,0,3 Months Plan,83,47.61119634513949,0
4G,BSNL,Delhi,-105.93,7,3 Months Plan,69,70.42232513533915,1
4G,BSNL,Tamil Nadu,-78.14,11,Yearly Plan,27,24.61783767002349,0
4G,BSNL,Maharashtra,-78.96,4,Yearly Plan,76,24.13665245263057,0
4G,BSNL,West Bengal,-116.75,15,Monthly Plan,8,91.25444364215952,1
4G,BSNL,Madhya Pradesh,-88.55,1,Monthly Plan,50,43.090413946575815,0
4G,BSNL,Telangana,-86.03,5,Yearly Plan,74,39.930980340164304,0
4G,BSNL,Maharashtra,-111.79,0,3 Months Plan,78,84.39433713970564,0
4G,BSNL,Gujarat,-76.29,2,Monthly Plan,100,21.631375440631395,0
4G,BSNL,Madhya Pradesh,-90.49,2,3 Months Plan,120,48.190431372445794,0
4G,BSNL,Tamil Nadu,-73.8,7,Monthly Plan,37,17.574289178854535,0
4G,BSNL,Telangana,-110.2,10,Yearly Plan,99,80.46067248188301,1
4G,BSNL,Bihar,-110.78,2,3 Months Plan,91,81.77312913612718,0
4G,BSNL,West Bengal,-115.61,3,Monthly Plan,82,89.97169879073061,0
4G,BSNL,Punjab,-91.01,0,Monthly Plan,48,46.17656717659343,0
4G,BSNL,Rajasthan,-90.07,11,Monthly Plan,39,45.17391953990596,0
4G,BSNL,Kerala,-82.49,5,Yearly Plan,64,33.88146815195485,0
4G,BSNL,Tamil Nadu,-109.61,13,Monthly Plan,23,77.42444072078179,1
4G,BSNL,Tamil Nadu,-101.56,0,3 Months Plan,108,64.44316849700571,0
4G,BSNL,Tamil Nadu,-107.36,6,Yearly Plan,75,76.46176693874207,0
4G,BSNL,Telangana,-117.32,1,Monthly Plan,32,92.1965000784268,1
4G,BSNL,Delhi,-101.21,0,Monthly Plan,69,61.78613339865886,0
4G,BSNL,Maharashtra,-74.53,3,Yearly Plan,69,17.274125259190104,0
4G,BSNL,West Bengal,-71.73,14,3 Months Plan,46,17.300794877183144,0
4G,BSNL,Rajasthan,-85.79,6,Monthly Plan,114,40.25957491230599,0
4G,BSNL,Rajasthan,-118.93,10,Monthly Plan,23,93.64626439899192,1
4G,BSNL,Rajasthan,-107.17,3,3 Months Plan,83,72.24656536876913,0
