date,state,city,area,tower_id,network_type,day_of_week,is_weekend,month,signal_strength_dbm,latency_ms,throughput_mbps,operator,signal_category,latency_category,throughput_category
2025-09-29,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Monday,0,September,-75.19865508979781,58.74285920421225,63.356123325690696,Vi,Excellent,Medium,High Speed
2025-09-29,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Monday,0,September,-86.28192535074658,83.8418258032863,42.79308306109919,Airtel,Good,High (Poor),Moderate
2025-09-29,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Monday,0,September,-92.371697636096,84.92776939933168,40.18979354364265,BSNL,Fair,High (Poor),Moderate
2025-09-29,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Monday,0,September,-87.96046685440375,88.87136593708036,51.167812341092464,Jio,Good,High (Poor),High Speed
2025-09-29,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Monday,0,September,-88.35696348568075,86.36314617205515,42.74047086596949,Vi,Good,High (Poor),Moderate
2025-09-29,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Monday,0,September,-88.7980529100578,56.262756523469996,47.26866940102405,Airtel,Good,Medium,Moderate
2025-09-29,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Monday,0,September,-92.88557677362172,55.69271208404005,49.94182893103065,BSNL,Fair,Medium,Moderate
2025-09-29,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Monday,0,September,-96.34133369387297,55.619649537639475,52.67616818733983,Jio,Fair,Medium,High Speed
2025-09-29,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Monday,0,September,-93.52145352112075,53.482648921217574,70.72233279986787,Vi,Fair,Medium,High Speed
2025-09-29,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Monday,0,September,-73.80056813169425,43.438231761149936,79.38909892704487,Airtel,Excellent,Medium,High Speed
2025-09-29,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Monday,0,September,-72.27827959933103,29.201701047527816,59.24851329088752,BSNL,Excellent,Low (Optimal),High Speed
2025-09-29,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Monday,0,September,-65.31397741334428,41.94863895326408,70.75968672082445,Jio,Excellent,Medium,High Speed
2025-09-29,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Monday,0,September,-71.3372349969459,36.81183815195758,59.610758350541964,Vi,Excellent,Medium,High Speed
2025-09-29,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Monday,0,September,-98.58675873899928,36.09942533244502,36.826681207527415,Airtel,Fair,Medium,Moderate
2025-09-29,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Monday,0,September,-98.36475319343629,27.570660223586223,47.42694350682283,BSNL,Fair,Low (Optimal),Moderate
2025-09-29,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Monday,0,September,-94.05027862532802,43.73212514026933,42.299548320823604,Jio,Fair,Medium,Moderate
2025-09-29,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Monday,0,September,-92.84183964950537,31.892237122458322,42.486066898768186,Vi,Fair,Medium,Moderate
2025-09-29,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Monday,0,September,-78.30330371585286,46.38853771728606,17.997853099349822,Airtel,Excellent,Medium,Low Speed
2025-09-29,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Monday,0,September,-82.87993193987789,61.33517997234018,19.292359137367878,BSNL,Good,High (Poor),Low Speed
2025-09-29,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Monday,0,September,-83.97583821439082,58.510525445706534,19.67015774094246,Jio,Good,Medium,Low Speed
2025-09-29,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Monday,0,September,-85.00952259879102,55.43988699400551,18.14233310663968,Vi,Good,Medium,Low Speed
2025-09-29,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Monday,0,September,-74.61356348789747,70.02973092111915,53.469568863178026,Airtel,Excellent,High (Poor),High Speed
2025-09-29,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Monday,0,September,-69.4264024416548,56.762612287366395,54.75982138059013,BSNL,Excellent,Medium,High Speed
2025-09-29,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Monday,0,September,-72.72381154858205,70.7405565989013,63.148715979408706,Jio,Excellent,High (Poor),High Speed
2025-09-29,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Monday,0,September,-71.58158791266199,68.80085733573321,62.47998844050521,Vi,Excellent,High (Poor),High Speed
2025-09-29,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Monday,0,September,-75.72602243655045,49.37931204779305,71.03449667721829,Airtel,Excellent,Medium,High Speed
2025-09-29,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Monday,0,September,-76.18051090994871,56.881403940742246,69.95894578805783,BSNL,Excellent,Medium,High Speed
2025-09-29,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Monday,0,September,-76.53062347427738,41.35335068842481,77.06271831549344,Jio,Excellent,Medium,High Speed
2025-09-29,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Monday,0,September,-78.9279677285012,46.985167278022715,65.27282627285236,Vi,Excellent,Medium,High Speed
2025-09-29,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Monday,0,September,-78.965919639444,59.789134400365384,73.06559538703992,Airtel,Excellent,Medium,High Speed
2025-09-29,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Monday,0,September,-75.57709558053325,69.22140814016927,71.98777436349364,BSNL,Excellent,High (Poor),High Speed
2025-09-29,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Monday,0,September,-74.45080502234605,63.88247002364154,94.19287159223053,Jio,Excellent,High (Poor),High Speed
2025-09-29,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Monday,0,September,-80.00925506860918,75.96472672586027,70.19274150743468,Vi,Good,High (Poor),High Speed
2025-09-29,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Monday,0,September,-73.17759421269719,23.85996000334925,33.63676569838145,Airtel,Excellent,Low (Optimal),Moderate
2025-09-29,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Monday,0,September,-75.7355492977823,22.471067360547067,26.157825963174552,BSNL,Excellent,Low (Optimal),Moderate
2025-09-29,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Monday,0,September,-73.74715087087816,31.291930294391726,33.995493184038104,Jio,Excellent,Medium,Moderate
2025-09-29,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Monday,0,September,-70.61605680305826,19.307740867288498,38.22021596536083,Vi,Excellent,Low (Optimal),Moderate
2025-09-29,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Monday,0,September,-70.88853868133901,69.25139894228852,23.969761239303462,Airtel,Excellent,High (Poor),Moderate
2025-09-29,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Monday,0,September,-65.18817963616695,62.3674065796175,29.502739091454295,BSNL,Excellent,High (Poor),Moderate
2025-09-29,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Monday,0,September,-69.67313860815447,70.10059445911807,24.436967851599217,Jio,Excellent,High (Poor),Moderate
2025-09-29,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Monday,0,September,-68.96926969137833,62.856719633560004,31.84726600909907,Vi,Excellent,High (Poor),Moderate
2025-09-29,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Monday,0,September,-89.03382641046976,40.27059231823824,59.46012947891644,Airtel,Good,Medium,High Speed
2025-09-29,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Monday,0,September,-91.9697775517832,37.122376666064234,52.80460116960301,BSNL,Fair,Medium,High Speed
2025-09-29,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Monday,0,September,-92.74307961793177,34.151469449982635,60.27466450738965,Jio,Fair,Medium,High Speed
2025-09-29,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Monday,0,September,-85.90409113513545,33.46646742246897,63.266844947406284,Vi,Good,Medium,High Speed
2025-09-29,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Monday,0,September,-87.19831392792346,61.32189248607863,44.08762794919775,Airtel,Good,High (Poor),Moderate
2025-09-29,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Monday,0,September,-85.42676902572764,55.872510476427095,50.03423150451812,BSNL,Good,Medium,High Speed
2025-09-29,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Monday,0,September,-86.41380646049532,47.697837909008896,61.09309072752994,Jio,Good,Medium,High Speed
2025-09-29,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Monday,0,September,-84.02291279199623,52.191940131938814,59.9148257720388,Vi,Good,Medium,High Speed
2025-09-29,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Monday,0,September,-86.58292901542883,22.03446522681606,44.059014882813614,Airtel,Good,Low (Optimal),Moderate
2025-09-29,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Monday,0,September,-85.4992651441528,33.72715218002506,55.94989009347212,BSNL,Good,Medium,High Speed
2025-09-29,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Monday,0,September,-88.20692426744611,17.648013124548942,49.2251104839695,Jio,Good,Low (Optimal),Moderate
2025-09-29,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Monday,0,September,-89.59923113163764,36.25522178719202,62.15773121088469,Vi,Good,Medium,High Speed
2025-09-29,Maharashtra,Pune,Kothrud,TWR_1196,4G,Monday,0,September,-77.75926214535934,65.17034482999915,61.4709432880298,Airtel,Excellent,High (Poor),High Speed
2025-09-29,Maharashtra,Pune,Kothrud,TWR_1196,4G,Monday,0,September,-73.4218441960834,66.8827070553319,47.9628780402129,BSNL,Excellent,High (Poor),Moderate
2025-09-29,Maharashtra,Pune,Kothrud,TWR_1196,4G,Monday,0,September,-78.2997018174546,49.936073809304126,47.98754266184864,Jio,Excellent,Medium,Moderate
2025-09-29,Maharashtra,Pune,Kothrud,TWR_1196,4G,Monday,0,September,-74.05645433032261,68.372905167984,55.66203179481894,Vi,Excellent,High (Poor),High Speed
2025-09-29,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Monday,0,September,-85.74092796057171,44.27758443341547,81.21882512519366,Airtel,Good,Medium,High Speed
2025-09-29,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Monday,0,September,-90.43897946105213,32.09188281405579,78.7474494431112,BSNL,Fair,Medium,High Speed
2025-09-29,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Monday,0,September,-86.73880637059229,35.881111963499166,77.36818122207008,Jio,Good,Medium,High Speed
2025-09-29,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Monday,0,September,-88.08202692716203,42.70580349791671,67.6786834544932,Vi,Good,Medium,High Speed
2025-09-29,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Monday,0,September,-73.78296014120787,19.948921440175035,7.706315527980209,Airtel,Excellent,Low (Optimal),Low Speed
2025-09-29,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Monday,0,September,-78.4813760167848,21.71185578938934,10.766317488285232,BSNL,Excellent,Low (Optimal),Low Speed
2025-09-29,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Monday,0,September,-79.6944931146667,26.486833789886564,10.135756369392782,Jio,Excellent,Low (Optimal),Low Speed
2025-09-29,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Monday,0,September,-80.30992471128914,17.613217184336627,9.66072363267042,Vi,Good,Low (Optimal),Low Speed
2025-09-29,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Monday,0,September,-73.45173830073216,24.974160008620032,25.239312202433577,Airtel,Excellent,Low (Optimal),Moderate
2025-09-29,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Monday,0,September,-65.62173365461477,27.493684988294127,34.756185185938584,BSNL,Excellent,Low (Optimal),Moderate
2025-09-29,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Monday,0,September,-73.49846376711636,18.49090324209822,25.780329955463394,Jio,Excellent,Low (Optimal),Moderate
2025-09-29,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Monday,0,September,-67.92992164729162,16.817260461132605,25.466249452462485,Vi,Excellent,Low (Optimal),Moderate
2025-09-29,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Monday,0,September,-85.70192426739382,47.19788880513934,26.681433311447236,Airtel,Good,Medium,Moderate
2025-09-29,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Monday,0,September,-93.17771761783087,34.113685094804765,36.29429686894469,BSNL,Fair,Medium,Moderate
2025-09-29,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Monday,0,September,-91.29938546739231,30.358639276324194,34.196323595671736,Jio,Fair,Medium,Moderate
2025-09-29,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Monday,0,September,-86.71377776718039,49.453434893665026,33.41804268892081,Vi,Good,Medium,Moderate
2025-09-29,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Monday,0,September,-86.3234802242576,37.44621132868059,22.271159383644697,Airtel,Good,Medium,Moderate
2025-09-29,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Monday,0,September,-89.04520770982495,36.66242809480107,22.380152527636174,BSNL,Good,Medium,Moderate
2025-09-29,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Monday,0,September,-93.04243910356045,36.91751067165983,29.73973704396605,Jio,Fair,Medium,Moderate
2025-09-29,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Monday,0,September,-88.0171116549352,45.52248680055308,24.562108693880575,Vi,Good,Medium,Moderate
2025-09-29,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Monday,0,September,-101.82056009812115,51.07785463646349,64.06945034484589,Airtel,Poor,Medium,High Speed
2025-09-29,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Monday,0,September,-101.33472749200789,65.07617452107706,62.16235952344216,BSNL,Poor,High (Poor),High Speed
2025-09-29,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Monday,0,September,-99.26990999669084,69.73287683864706,48.5159263385239,Jio,Fair,High (Poor),Moderate
2025-09-29,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Monday,0,September,-102.68111711109312,52.83863599658799,50.52316067168664,Vi,Poor,Medium,High Speed
2025-09-29,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Monday,0,September,-83.83817787056248,64.48629618356452,56.04633290373704,Airtel,Good,High (Poor),High Speed
2025-09-29,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Monday,0,September,-84.10089427108086,68.38472306821912,72.27063715214804,BSNL,Good,High (Poor),High Speed
2025-09-29,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Monday,0,September,-82.9307868156581,63.27801770607663,56.73555088247822,Jio,Good,High (Poor),High Speed
2025-09-29,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Monday,0,September,-82.63275991711599,72.52131300627546,70.34404262654344,Vi,Good,High (Poor),High Speed
2025-09-29,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Monday,0,September,-91.30195317424514,49.98877150743549,51.46383043896051,Airtel,Fair,Medium,High Speed
2025-09-29,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Monday,0,September,-92.24249716629211,37.46437748307412,47.13955331076563,BSNL,Fair,Medium,Moderate
2025-09-29,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Monday,0,September,-88.12596457898672,45.72690409463358,47.316614019354645,Jio,Good,Medium,Moderate
2025-09-29,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Monday,0,September,-90.09022999922931,53.10174629085948,53.83266539324239,Vi,Fair,Medium,High Speed
2025-09-29,Telangana,Hyderabad,Uppal,TWR_1047,4G,Monday,0,September,-100.70473977643145,61.532857536880115,32.43313394316888,Airtel,Poor,High (Poor),Moderate
2025-09-29,Telangana,Hyderabad,Uppal,TWR_1047,4G,Monday,0,September,-95.79068852485909,66.80763989576522,27.83608120459992,BSNL,Fair,High (Poor),Moderate
2025-09-29,Telangana,Hyderabad,Uppal,TWR_1047,4G,Monday,0,September,-98.24145412090026,59.57094202629541,29.903240181614148,Jio,Fair,Medium,Moderate
2025-09-29,Telangana,Hyderabad,Uppal,TWR_1047,4G,Monday,0,September,-99.36711880783666,51.564127428932274,32.34248777073486,Vi,Fair,Medium,Moderate
2025-09-29,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Monday,0,September,-82.50415373381628,58.547910037561664,57.89878198900537,Airtel,Good,Medium,High Speed
2025-09-29,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Monday,0,September,-76.87464534070881,46.640956403395265,54.090928107029534,BSNL,Excellent,Medium,High Speed
2025-09-29,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Monday,0,September,-77.0286802319265,53.5082463934969,67.2671073958715,Jio,Excellent,Medium,High Speed
2025-09-29,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Monday,0,September,-82.39208252411062,53.508989021876765,60.810523245133375,Vi,Good,Medium,High Speed
2025-09-29,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Monday,0,September,-75.87462281375522,58.43351366192847,38.00166009643905,Airtel,Excellent,Medium,Moderate
2025-09-29,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Monday,0,September,-75.68276073987519,62.96273558544275,44.096795279194716,BSNL,Excellent,High (Poor),Moderate
2025-09-29,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Monday,0,September,-76.65786854147669,55.90261713394235,46.52173766699309,Jio,Excellent,Medium,Moderate
2025-09-29,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Monday,0,September,-68.54518055806751,54.753403561047094,39.47753438035878,Vi,Excellent,Medium,Moderate
2025-09-29,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Monday,0,September,-85.33442203747991,48.08459675224481,40.088523064570786,Airtel,Good,Medium,Moderate
2025-09-29,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Monday,0,September,-87.03652375730256,37.61928654988848,35.47596080469353,BSNL,Good,Medium,Moderate
2025-09-29,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Monday,0,September,-87.89361625671347,36.544577747129075,42.95666590785139,Jio,Good,Medium,Moderate
2025-09-29,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Monday,0,September,-92.78979673690715,37.17177806411394,40.142117179524966,Vi,Fair,Medium,Moderate
2025-09-29,Telangana,Warangal,Kazipet,TWR_1062,4G,Monday,0,September,-96.0822297288389,72.00817903332185,53.98181488325294,Airtel,Fair,High (Poor),High Speed
2025-09-29,Telangana,Warangal,Kazipet,TWR_1062,4G,Monday,0,September,-97.8547845707085,72.0898953491045,66.47528757922508,BSNL,Fair,High (Poor),High Speed
2025-09-29,Telangana,Warangal,Kazipet,TWR_1062,4G,Monday,0,September,-92.97008463078012,82.66791511201835,55.501059241624965,Jio,Fair,High (Poor),High Speed
2025-09-29,Telangana,Warangal,Kazipet,TWR_1062,4G,Monday,0,September,-89.82698831969003,75.7926641819789,65.40560139584603,Vi,Good,High (Poor),High Speed
2025-10-01,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Wednesday,0,October,-80.20998608587797,48.540405504153455,33.6486103960746,Airtel,Good,Medium,Moderate
2025-10-01,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Wednesday,0,October,-79.14210520509002,46.62887977878328,32.57961808009323,BSNL,Excellent,Medium,Moderate
2025-10-01,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Wednesday,0,October,-80.75775793407257,43.30702147363026,38.85564629723539,Jio,Good,Medium,Moderate
2025-10-01,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Wednesday,0,October,-77.62232439774091,51.212723003504465,38.006658463822504,Vi,Excellent,Medium,Moderate
2025-10-01,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Wednesday,0,October,-72.96554998006536,53.657943821023984,23.993590862969096,Airtel,Excellent,Medium,Moderate
2025-10-01,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Wednesday,0,October,-77.12198780907991,57.72189648793629,22.387674169931998,BSNL,Excellent,Medium,Moderate
2025-10-01,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Wednesday,0,October,-75.12530177989211,48.254552676896274,17.045308529291145,Jio,Excellent,Medium,Low Speed
2025-10-01,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Wednesday,0,October,-74.81197171373609,54.908410554977515,18.949637932832324,Vi,Excellent,Medium,Low Speed
2025-10-01,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Wednesday,0,October,-85.4270728749089,57.16391911360002,36.089869293885265,Airtel,Good,Medium,Moderate
2025-10-01,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Wednesday,0,October,-86.78535076907873,55.52934135103095,37.09192185267765,BSNL,Good,Medium,Moderate
2025-10-01,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Wednesday,0,October,-88.74084120465561,46.53634428733156,27.513952711187642,Jio,Good,Medium,Moderate
2025-10-01,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Wednesday,0,October,-86.05698299064355,45.435791376043206,33.5160483615512,Vi,Good,Medium,Moderate
2025-10-01,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Wednesday,0,October,-74.98023509421473,28.06211637340403,51.13744582205108,Airtel,Excellent,Low (Optimal),High Speed
2025-10-01,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Wednesday,0,October,-72.09831894682004,36.38718773818691,59.645291696409565,BSNL,Excellent,Medium,High Speed
2025-10-01,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Wednesday,0,October,-75.12839056594427,23.80468230127594,53.3214229983695,Jio,Excellent,Low (Optimal),High Speed
2025-10-01,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Wednesday,0,October,-73.34184638432993,42.99488937748082,54.40306354986416,Vi,Excellent,Medium,High Speed
2025-10-01,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Wednesday,0,October,-99.81655184958672,41.05896688388357,44.20259378958587,Airtel,Fair,Medium,Moderate
2025-10-01,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Wednesday,0,October,-98.8216297108814,42.66814978073023,61.81193260997238,BSNL,Fair,Medium,High Speed
2025-10-01,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Wednesday,0,October,-100.94563629146108,33.29170403338929,46.464796471747185,Jio,Poor,Medium,Moderate
2025-10-01,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Wednesday,0,October,-99.45946515591449,35.2731927480133,43.85719656441507,Vi,Fair,Medium,Moderate
