Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
5G,Jio,Madhya Pradesh,-114.99,7,3 Months Plan,17,87.51385839869204,1
5G,Jio,Madhya Pradesh,-95.49,2,3 Months Plan,112,53.3522903993992,0
4G,Jio,Delhi,-82.52,8,Monthly Plan,32,33.97853529820918,0
5G,Jio,Gujarat,-100.23,3,Yearly Plan,23,61.78757550102291,1
4G,Jio,Punjab,-91.27,12,3 Months Plan,61,49.09024083144908,0
4G,Jio,Telangana,-111.29,0,Monthly Plan,25,81.06500129313015,0
5G,Jio,Maharashtra,-109.57,5,Monthly Plan,5,77.09245075064386,1
4G,Jio,Uttar Pradesh,-95.04,7,Monthly Plan,57,54.11836650450657,0
5G,Jio,Rajasthan,-70.62,0,Monthly Plan,75,9.632307371194962,0
4G,Jio,Delhi,-76.84,0,3 Months Plan,41,23.92419317855543,0
5G,Jio,Gujarat,-116.33,5,Yearly Plan,46,89.99928667852996,1
4G,Jio,Madhya Pradesh,-74.37,7,Monthly Plan,54,19.79598252813619,0
4G,Jio,Kerala,-85.8,0,Monthly Plan,81,36.31289024182303,0
4G,Jio,Uttar Pradesh,-117.48,13,Monthly Plan,64,93.14590113558184,1
5G,Jio,West Bengal,-77.96,9,3 Months Plan,28,22.42130903517888,0
5G,Jio,Gujarat,-107.02,11,3 Months Plan,75,70.38110794019362,1
5G,Jio,Maharashtra,-79.77,4,Monthly Plan,16,25.18433090149484,0
4G,Jio,Telangana,-76.58,10,3 Months Plan,83,22.98508474308013,0
5G,Jio,Delhi,-90.83,10,Yearly Plan,29,44.402836357572426,0
4G,Jio,West Bengal,-103.63,1,3 Months Plan,87,67.13753992827736,0
4G,Jio,Madhya Pradesh,-79.68,8,3 Months Plan,115,30.13144481757356,0
5G,Jio,Tamil Nadu,-88.07,2,3 Months Plan,110,43.19052418254709,0
5G,Jio,Telangana,-87.9,3,Monthly Plan,51,40.86345649656612,0
5G,Jio,Uttar Pradesh,-107.08,0,3 Months Plan,59,72.3680608035985,0
5G,Jio,West Bengal,-77.1,7,Monthly Plan,102,21.51269272098213,0
5G,Jio,Madhya Pradesh,-98.19,14,Yearly Plan,52,59.88047541718751,1
5G,Jio,West Bengal,-79.23,8,Yearly Plan,98,27.35777715957457,0
5G,Jio,Punjab,-109.36,4,Yearly Plan,13,76.5001623019668,0
4G,Jio,Bihar,-89.07,10,Monthly Plan,75,43.53622815287769,0
4G,Jio,Karnataka,-115.7,13,Yearly Plan,117,88.81009307313956,1
4G,Jio,Bihar,-117.87,9,Yearly Plan,75,92.66215006185216,1
5G,Jio,Uttar Pradesh,-117.8,2,3 Months Plan,11,90.1973558883777,1
5G,Jio,Delhi,-89.0,8,3 Months Plan,93,44.12882874665576,0
5G,Jio,Karnataka,-108.73,0,3 Months Plan,23,75.89928792786618,0
4G,Jio,Delhi,-113.14,2,3 Months Plan,113,83.67734321625642,0
4G,Jio,Maharashtra,-103.94,5,Monthly Plan,109,68.27705141359107,1
5G,Jio,Kerala,-83.26,14,Monthly Plan,23,32.05581076350792,0
4G,Jio,Karnataka,-102.35,4,3 Months Plan,68,67.54243524825215,1
4G,Jio,Delhi,-110.79,10,3 Months Plan,56,79.95080782367246,1
5G,Jio,Kerala,-71.89,8,Monthly Plan,20,13.197902484253298,1
5G,Jio,Punjab,-75.46,12,Yearly Plan,41,20.25672834401708,0
5G,Jio,Rajasthan,-102.2,12,3 Months Plan,95,65.50798095635656,1
5G,Jio,Rajasthan,-93.06,3,Yearly Plan,52,48.05993101934233,0
5G,Jio,Delhi,-89.52,6,Monthly Plan,90,42.222700365039145,0
4G,Jio,Telangana,-83.34,4,3 Months Plan,107,35.04539148342357,0
5G,Jio,Uttar Pradesh,-92.58,0,Yearly Plan,77,48.206060722300414,0
4G,Jio,Karnataka,-96.87,12,3 Months Plan,114,57.91082475149592,1
4G,Jio,Delhi,-84.65,0,Yearly Plan,102,38.05201548162937,0
4G,Jio,Maharashtra,-96.62,10,3 Months Plan,82,57.18062356935516,0
4G,Jio,Delhi,-86.91,3,Yearly Plan,73,38.66147957958067,0
4G,Jio,Tamil Nadu,-87.9,0,Yearly Plan,6,43.29325262194359,0
4G,Jio,Telangana,-91.5,3,Yearly Plan,24,49.55347006396438,0
5G,Jio,Tamil Nadu,-108.72,0,Yearly Plan,68,75.34044614049238,0
5G,Jio,Kerala,-119.23,0,3 Months Plan,80,95.85557964951384,1
4G,Jio,Rajasthan,-94.58,0,Monthly Plan,9,55.70678249733304,0
5G,Jio,Uttar Pradesh,-97.43,15,3 Months Plan,1,55.34663519590275,0
5G,Jio,Gujarat,-118.41,1,Yearly Plan,5,91.98205681975703,1
5G,Jio,Maharashtra,-94.02,7,3 Months Plan,3,50.86250358126294,0
5G,Jio,Karnataka,-87.05,0,Monthly Plan,67,37.28320731055522,0
4G,Jio,Kerala,-82.49,12,Yearly Plan,46,33.8003249404664,1
4G,Jio,Telangana,-70.01,6,Yearly Plan,120,8.797306301992739,0
4G,Jio,Rajasthan,-111.93,8,3 Months Plan,10,81.12421943350962,1
4G,Jio,Tamil Nadu,-78.35,1,Yearly Plan,20,24.227200661881493,0
5G,Jio,Uttar Pradesh,-84.73,2,Monthly Plan,88,35.114109599592084,0
5G,Jio,Bihar,-91.19,0,Monthly Plan,32,46.24815061513765,0
4G,Jio,Bihar,-75.26,6,Monthly Plan,16,20.62418602532349,0
4G,Jio,Bihar,-94.92,2,Monthly Plan,98,51.11298562821744,0
5G,Jio,West Bengal,-74.83,12,Monthly Plan,29,16.260844040466,0
5G,Jio,Telangana,-102.96,3,3 Months Plan,50,66.88691319166632,0
5G,Jio,Tamil Nadu,-112.21,14,Monthly Plan,104,82.87838551780237,1
5G,Jio,Rajasthan,-113.74,11,Monthly Plan,86,85.80294529345296,1
5G,Jio,Karnataka,-114.43,4,Monthly Plan,38,87.86529231513988,1
4G,Jio,Bihar,-91.72,12,Monthly Plan,68,47.831700070614346,1
4G,Jio,Telangana,-70.64,0,Yearly Plan,97,13.759125308419474,0
5G,Jio,Punjab,-96.23,0,3 Months Plan,80,54.01503341535793,0
5G,Jio,Delhi,-99.86,13,3 Months Plan,12,61.080371509408046,1
5G,Jio,West Bengal,-89.64,0,Yearly Plan,69,45.723475905739306,0
5G,Jio,Uttar Pradesh,-113.59,8,3 Months Plan,1,83.57688396958996,1
4G,Jio,Tamil Nadu,-80.46,1,Yearly Plan,39,26.90125166902598,0
4G,Jio,Delhi,-109.62,4,3 Months Plan,102,76.1580887286066,0
5G,Jio,Gujarat,-115.44,5,3 Months Plan,72,87.7647692929795,1
5G,Jio,Gujarat,-71.81,8,Yearly Plan,78,11.887207008260091,0
5G,Jio,Telangana,-84.98,7,Yearly Plan,23,36.26874335673591,1
5G,Jio,Karnataka,-108.14,10,3 Months Plan,91,73.84207381492472,1
5G,Jio,Kerala,-101.39,8,Yearly Plan,105,61.60801138076724,0
5G,Jio,Tamil Nadu,-100.16,0,Yearly Plan,85,62.49362856253675,0
5G,Jio,Kerala,-111.98,7,Yearly Plan,37,82.6672436722662,1
5G,Jio,Gujarat,-83.06,13,Yearly Plan,103,30.405392361922058,0
5G,Jio,Tamil Nadu,-112.08,9,Yearly Plan,80,81.74935041168743,1
5G,Jio,Tamil Nadu,-100.18,12,Yearly Plan,119,61.13053769096125,1
4G,Jio,Kerala,-90.44,3,3 Months Plan,11,44.63275534350083,1
5G,Jio,Karnataka,-117.05,9,3 Months Plan,23,89.8033255498586,1
5G,Jio,Karnataka,-78.82,0,Yearly Plan,28,23.149481434429035,0
5G,Jio,Karnataka,-104.94,11,3 Months Plan,79,67.4601804951924,1
4G,Jio,West Bengal,-119.72,13,3 Months Plan,75,93.71438346355218,1
5G,Jio,Telangana,-119.5,13,3 Months Plan,9,95.69402190053964,1
5G,Jio,Maharashtra,-118.51,0,Monthly Plan,41,93.05956690857197,0
5G,Jio,Uttar Pradesh,-82.33,2,Yearly Plan,102,28.84970581684847,0
5G,Jio,Punjab,-104.56,12,Yearly Plan,31,68.79740762066587,1
5G,Jio,Telangana,-94.64,1,3 Months Plan,9,51.10297752489896,0
5G,Jio,West Bengal,-88.37,4,Yearly Plan,113,43.11254742699771,0
4G,Jio,Karnataka,-103.03,0,Yearly Plan,90,64.855230961264,0
4G,Jio,Telangana,-73.11,9,Yearly Plan,9,16.1400327043748,0
5G,Jio,Gujarat,-96.45,12,Monthly Plan,105,55.59461474917087,1
5G,Jio,Telangana,-70.64,4,Yearly Plan,88,9.869090079799662,0
5G,Jio,Karnataka,-94.05,8,3 Months Plan,66,53.9686842593516,0
5G,Jio,Telangana,-113.27,8,3 Months Plan,78,85.49583150825232,1
4G,Jio,Karnataka,-111.35,7,Monthly Plan,73,82.17125670533791,1
4G,Jio,Maharashtra,-72.02,8,3 Months Plan,28,12.958744300387872,0
4G,Jio,Punjab,-92.2,8,Monthly Plan,73,49.11750666304395,1
5G,Jio,Madhya Pradesh,-92.37,6,Monthly Plan,54,46.515685467210645,0
5G,Jio,West Bengal,-84.19,10,Monthly Plan,82,35.58128118564745,0
4G,Jio,Bihar,-101.1,4,3 Months Plan,19,65.69702303247162,1
5G,Jio,Karnataka,-75.58,0,Monthly Plan,104,17.77695125951962,0
5G,Jio,Rajasthan,-100.35,0,3 Months Plan,7,64.28958719027715,0
5G,Jio,Tamil Nadu,-104.27,6,3 Months Plan,34,69.70519455097057,1
5G,Jio,Maharashtra,-75.15,1,3 Months Plan,99,17.52229310187271,0
4G,Jio,Delhi,-112.25,5,3 Months Plan,25,83.38182152723137,1
4G,Jio,Kerala,-118.84,0,3 Months Plan,101,93.17513209993864,0
4G,Jio,Uttar Pradesh,-91.57,0,Monthly Plan,87,46.575727087372286,0
4G,Jio,Telangana,-95.44,0,Yearly Plan,99,54.13432008180165,0
5G,Jio,Uttar Pradesh,-100.33,0,Yearly Plan,26,63.69971377810179,0
5G,Jio,Tamil Nadu,-77.19,0,Monthly Plan,110,20.33423537596852,0
4G,Jio,Bihar,-106.41,0,Monthly Plan,108,73.33191950454527,0
4G,Jio,Tamil Nadu,-90.98,7,Yearly Plan,107,48.26355677060243,1
5G,Jio,West Bengal,-70.44,0,Monthly Plan,92,9.086208837431895,0
5G,Jio,West Bengal,-115.05,5,3 Months Plan,66,86.79318049255978,1
5G,Jio,Gujarat,-109.8,1,3 Months Plan,13,78.93620550080132,0
5G,Jio,Maharashtra,-88.95,13,Monthly Plan,118,40.61752649317149,0
4G,Jio,Gujarat,-115.26,0,Monthly Plan,86,88.5017859991167,0
4G,Jio,Maharashtra,-88.49,5,Yearly Plan,16,43.49206760614352,0
4G,Jio,Delhi,-95.09,7,3 Months Plan,78,54.56327619675061,0
4G,Jio,Telangana,-75.14,10,Monthly Plan,67,22.19475780850988,0
5G,Jio,Rajasthan,-105.32,3,Monthly Plan,22,70.46932388918384,1
5G,Jio,Rajasthan,-100.51,10,Monthly Plan,14,61.74254127469961,0
4G,Jio,Uttar Pradesh,-92.19,2,Monthly Plan,68,49.0430198729976,0
4G,Jio,West Bengal,-117.41,8,3 Months Plan,49,91.24138707954256,1
5G,Jio,Madhya Pradesh,-106.36,0,Yearly Plan,31,73.05016865777687,0
4G,Jio,Karnataka,-74.88,6,Monthly Plan,28,21.43014537021635,1
5G,Jio,Delhi,-75.15,12,3 Months Plan,27,19.141720457298987,0
4G,Jio,Karnataka,-109.72,5,3 Months Plan,77,76.9326271716211,0
4G,Jio,Punjab,-110.33,2,Monthly Plan,39,81.01531921119492,1
5G,Jio,Telangana,-72.55,10,Monthly Plan,43,15.206389515027167,0
4G,Jio,Telangana,-76.62,1,3 Months Plan,56,23.06921962216792,0
4G,Jio,Tamil Nadu,-103.23,6,Monthly Plan,66,67.77203391049214,1
5G,Jio,Gujarat,-110.5,4,Yearly Plan,103,76.24497498307578,0
5G,Jio,Maharashtra,-98.98,8,Monthly Plan,29,58.29217025507239,0
4G,Jio,Madhya Pradesh,-84.32,9,Yearly Plan,31,34.38001712974376,1
5G,Jio,Kerala,-81.4,8,Yearly Plan,15,31.336067950365088,1
4G,Jio,Gujarat,-71.81,0,3 Months Plan,62,13.415953042492884,0
5G,Jio,Gujarat,-114.17,11,Yearly Plan,21,87.01066389161807,1
4G,Jio,Gujarat,-96.14,6,Monthly Plan,44,52.57358390678968,0
5G,Jio,Gujarat,-73.35,7,Monthly Plan,25,13.788701956623608,0
4G,Jio,Karnataka,-90.07,3,Yearly Plan,36,47.346869763212034,0
4G,Jio,Madhya Pradesh,-77.68,11,3 Months Plan,48,25.97380018989005,0
4G,Jio,Punjab,-86.47,6,Monthly Plan,116,39.18193854404816,0
4G,Jio,Delhi,-102.3,11,Yearly Plan,106,69.2103909133048,1
5G,Jio,Maharashtra,-103.93,5,Yearly Plan,52,69.55846046902265,0
5G,Jio,West Bengal,-105.44,4,Yearly Plan,91,71.43806156618024,1
4G,Jio,Karnataka,-117.79,6,Yearly Plan,100,90.4126643479847,1
5G,Jio,West Bengal,-105.75,13,Monthly Plan,52,68.59066462420758,1
4G,Jio,Karnataka,-92.68,3,3 Months Plan,26,52.05208823301511,0
4G,Jio,Telangana,-95.43,11,3 Months Plan,24,56.784902518053215,0
5G,Jio,Bihar,-97.81,3,Monthly Plan,71,55.733160057621845,0
5G,Jio,Tamil Nadu,-91.01,6,Monthly Plan,10,45.347737589624046,0
5G,Jio,Punjab,-90.46,11,Yearly Plan,106,46.53670758648882,0
5G,Jio,Uttar Pradesh,-116.55,12,Yearly Plan,41,90.69668883267056,1
5G,Jio,Madhya Pradesh,-105.75,10,3 Months Plan,72,68.58561292669381,1
4G,Jio,Bihar,-99.97,8,3 Months Plan,18,62.22371362619512,1
4G,Jio,Madhya Pradesh,-116.21,0,3 Months Plan,105,86.73496528452905,1
5G,Jio,Delhi,-78.67,0,Yearly Plan,18,23.841332536205584,0
5G,Jio,Bihar,-106.94,0,Monthly Plan,99,73.7732393993621,0
5G,Jio,Delhi,-70.05,3,3 Months Plan,49,10.37866876690098,0
4G,Jio,Delhi,-96.4,8,Yearly Plan,111,56.17691568047939,0
4G,Jio,Gujarat,-94.99,6,Monthly Plan,94,51.99884191751365,1
5G,Jio,Delhi,-119.35,14,3 Months Plan,115,93.90359013747462,1
4G,Jio,Tamil Nadu,-82.66,4,3 Months Plan,39,33.47349489953845,0
4G,Jio,Madhya Pradesh,-112.72,4,Monthly Plan,23,83.06153591146592,1
4G,Jio,Maharashtra,-117.9,0,3 Months Plan,110,95.18756646382144,0
4G,Jio,Telangana,-77.86,5,Monthly Plan,116,26.13856613773691,0
5G,Jio,Maharashtra,-93.26,12,Monthly Plan,8,47.90197312630499,0
4G,Jio,West Bengal,-111.92,0,Monthly Plan,21,82.06852441448346,0
5G,Jio,Bihar,-78.78,14,Monthly Plan,2,24.22669226795628,0
5G,Jio,West Bengal,-75.89,3,Yearly Plan,115,18.45421946267689,0
4G,Jio,Gujarat,-99.7,12,Monthly Plan,120,59.63345573049346,1
5G,Jio,Tamil Nadu,-85.91,14,3 Months Plan,65,37.0453025303389,0
5G,Jio,Telangana,-118.82,0,3 Months Plan,18,94.56414761313216,1
4G,Jio,Maharashtra,-78.98,4,Yearly Plan,74,24.485095772430487,0
4G,Jio,Uttar Pradesh,-111.81,0,Yearly Plan,74,83.40680178610678,0
5G,Jio,Maharashtra,-82.52,6,3 Months Plan,32,29.104737404032388,0
4G,Jio,Rajasthan,-110.44,5,3 Months Plan,108,80.18500464681794,0
5G,Jio,Uttar Pradesh,-95.3,0,Yearly Plan,107,50.71732145269829,0
4G,Jio,Telangana,-112.36,12,Monthly Plan,18,83.34785479372303,1
4G,Jio,Gujarat,-101.98,0,Monthly Plan,21,65.17589965535883,0
4G,Jio,Uttar Pradesh,-111.48,12,Yearly Plan,30,81.92501112909281,1
4G,Jio,West Bengal,-85.09,10,Monthly Plan,21,37.68289046644976,0
5G,Jio,Uttar Pradesh,-99.57,0,3 Months Plan,63,60.27489866728721,0
5G,Jio,Kerala,-98.52,12,3 Months Plan,71,57.77513457548464,0
5G,Jio,Rajasthan,-74.34,10,Monthly Plan,56,14.842764209209802,1
5G,Jio,Telangana,-84.44,5,Monthly Plan,120,31.17111839883894,0
5G,Jio,Kerala,-74.41,3,Monthly Plan,29,15.687131277100711,0
5G,Jio,Delhi,-72.73,0,3 Months Plan,91,15.656422453218829,0
5G,Jio,Kerala,-80.01,12,Monthly Plan,73,28.477399037989503,0
4G,Jio,West Bengal,-114.71,0,3 Months Plan,43,87.73803682434385,1
4G,Jio,Rajasthan,-96.19,0,Monthly Plan,35,55.28226669927049,0
5G,Jio,Kerala,-74.71,9,3 Months Plan,104,16.170426997256303,0
4G,Jio,Rajasthan,-80.49,13,Monthly Plan,12,30.761408488368858,0
5G,Jio,Kerala,-117.87,4,3 Months Plan,62,92.05074939811816,1
4G,Jio,Rajasthan,-94.35,1,3 Months Plan,8,54.70188990771182,0
4G,Jio,Punjab,-116.69,1,Yearly Plan,18,91.79428973571645,1
4G,Jio,Punjab,-73.53,12,3 Months Plan,63,17.51655885333374,0
4G,Jio,Rajasthan,-119.9,0,Monthly Plan,4,94.9773200018295,1
4G,Jio,Punjab,-71.0,7,Monthly Plan,13,13.524712970312672,0
4G,Jio,Punjab,-106.56,5,Monthly Plan,103,71.99991877887778,1
4G,Jio,Telangana,-97.87,5,Monthly Plan,15,60.98547752716064,1
4G,Jio,Punjab,-85.45,0,3 Months Plan,20,35.81822436941217,0
5G,Jio,Telangana,-83.92,4,3 Months Plan,87,34.203633119738626,0
5G,Jio,Gujarat,-79.99,3,3 Months Plan,83,23.74126185200879,0
5G,Jio,Rajasthan,-117.68,11,3 Months Plan,5,93.16445119795462,1
5G,Jio,Gujarat,-103.0,8,Monthly Plan,68,65.08109019390689,1
4G,Jio,Karnataka,-72.9,7,3 Months Plan,80,15.78092884610486,0
4G,Jio,Telangana,-117.82,0,3 Months Plan,3,88.81461628320082,1
5G,Jio,Punjab,-88.8,4,Yearly Plan,106,41.75926203673824,0
4G,Jio,Tamil Nadu,-83.07,10,3 Months Plan,70,36.12455810906916,0
4G,Jio,Delhi,-99.03,14,3 Months Plan,24,58.936325690209166,1
4G,Jio,Maharashtra,-74.05,0,Yearly Plan,23,19.322776148438685,0
4G,Jio,Bihar,-74.9,10,Yearly Plan,105,18.4810747293894,0
5G,Jio,Maharashtra,-109.78,0,Monthly Plan,97,78.0868141128487,0
4G,Jio,Tamil Nadu,-92.75,0,Monthly Plan,86,50.27768460222381,0
5G,Jio,Telangana,-87.85,11,Yearly Plan,38,39.12114718126221,0
5G,Jio,Tamil Nadu,-113.52,0,3 Months Plan,45,85.89914206305565,0
4G,Jio,Maharashtra,-119.04,4,Yearly Plan,37,95.4868003581118,1
5G,Jio,Gujarat,-100.53,3,Yearly Plan,63,60.77386122125771,1
4G,Jio,Rajasthan,-118.57,2,Monthly Plan,75,94.222598189284,0
5G,Jio,Delhi,-88.49,0,3 Months Plan,15,39.74669160209906,0
4G,Jio,West Bengal,-98.53,8,3 Months Plan,82,60.98918246592406,1
4G,Jio,Kerala,-72.36,5,3 Months Plan,76,15.377005127114494,0
5G,Jio,Tamil Nadu,-84.85,2,3 Months Plan,100,32.775146103788586,0
4G,Jio,Bihar,-84.04,1,Yearly Plan,12,33.765191280052626,0
5G,Jio,Rajasthan,-100.21,2,Monthly Plan,86,61.37047004556068,0
4G,Jio,Kerala,-109.72,11,3 Months Plan,11,79.63840814055058,1
5G,Jio,Kerala,-87.95,2,Monthly Plan,43,42.24786010958722,1
4G,Jio,Kerala,-110.13,10,3 Months Plan,51,79.98837982103983,1
5G,Jio,Karnataka,-103.52,6,Yearly Plan,102,67.95651974443896,0
5G,Jio,Tamil Nadu,-119.97,5,Monthly Plan,44,95.07337759287807,1
5G,Jio,Punjab,-95.88,11,Yearly Plan,18,53.71009487346058,0
4G,Jio,Punjab,-111.42,9,Monthly Plan,102,81.12406926050998,1
5G,Jio,Tamil Nadu,-117.87,14,Monthly Plan,11,91.83031304299745,1
4G,Jio,Uttar Pradesh,-94.77,5,Yearly Plan,32,54.63992406499158,0
5G,Jio,Gujarat,-75.72,8,Yearly Plan,118,20.200298079058,0
5G,Jio,Delhi,-105.13,8,Monthly Plan,25,71.00886081846657,1
5G,Jio,Gujarat,-87.3,5,3 Months Plan,88,37.47137528279219,0
5G,Jio,Madhya Pradesh,-107.78,1,Yearly Plan,14,75.04937706329913,0
5G,Jio,Maharashtra,-95.9,4,Monthly Plan,85,52.74149154765115,1
4G,Jio,Delhi,-107.17,7,Monthly Plan,30,74.170311204059,1
5G,Jio,Rajasthan,-105.01,10,3 Months Plan,110,69.71315617933416,1
5G,Jio,Madhya Pradesh,-112.64,5,Monthly Plan,109,84.22848372356113,1
4G,Jio,Bihar,-102.78,10,Monthly Plan,48,66.83555076206923,1
4G,Jio,Karnataka,-95.47,11,Monthly Plan,50,56.58016153575967,1
5G,Jio,Uttar Pradesh,-94.95,14,Monthly Plan,73,52.27677890539345,0
4G,Jio,Karnataka,-80.84,3,3 Months Plan,98,28.84799591037662,0
4G,Jio,Kerala,-100.06,1,Yearly Plan,67,61.916891374810966,0
4G,Jio,Madhya Pradesh,-89.72,6,3 Months Plan,11,45.39114818785351,0
4G,Jio,Madhya Pradesh,-87.03,0,3 Months Plan,41,40.06513505446701,0
4G,Jio,Karnataka,-102.32,5,Yearly Plan,82,67.63131510904216,0
4G,Jio,Tamil Nadu,-116.06,2,3 Months Plan,62,88.87709131709576,0
4G,Jio,Telangana,-115.61,12,Yearly Plan,55,88.39583547824347,1
5G,Jio,Rajasthan,-83.3,13,Monthly Plan,54,33.786282297796134,0
4G,Jio,West Bengal,-72.29,3,Yearly Plan,110,14.84467022767364,0
5G,Jio,Telangana,-116.33,1,Yearly Plan,15,89.53077504471953,1
5G,Jio,Madhya Pradesh,-88.52,5,Monthly Plan,47,39.33709353988643,0
4G,Jio,Karnataka,-102.31,3,Monthly Plan,88,64.28804670379577,0
4G,Jio,Rajasthan,-90.2,12,Monthly Plan,90,47.99940992600461,0
5G,Jio,Delhi,-103.5,12,3 Months Plan,96,68.0589713127562,1
4G,Jio,Kerala,-76.37,2,Yearly Plan,44,22.633152688380388,0
4G,Jio,Madhya Pradesh,-71.6,13,Monthly Plan,113,14.68344840545804,0
4G,Jio,Kerala,-85.78,0,Monthly Plan,80,38.71804398623981,0
5G,Jio,Madhya Pradesh,-80.75,0,Monthly Plan,27,28.40879434740967,0
4G,Jio,Tamil Nadu,-92.59,7,Monthly Plan,63,50.88140746190922,0
4G,Jio,Uttar Pradesh,-85.25,11,3 Months Plan,37,36.604153453936206,0
5G,Jio,Karnataka,-93.41,0,3 Months Plan,49,49.58275466291109,0
5G,Jio,Kerala,-72.04,0,Yearly Plan,29,11.49799172013044,0
4G,Jio,Delhi,-117.53,0,Monthly Plan,50,92.91108577326548,0
5G,Jio,Bihar,-76.63,2,Yearly Plan,46,20.8462230987864,0
5G,Jio,Madhya Pradesh,-93.12,2,Yearly Plan,109,48.73826780451934,0
5G,Jio,West Bengal,-83.59,13,Monthly Plan,81,30.60141041460412,0
5G,Jio,Punjab,-77.9,8,Monthly Plan,112,23.46924657903622,0
5G,Jio,Delhi,-109.22,14,Monthly Plan,53,78.35117659398195,1
5G,Jio,Madhya Pradesh,-102.5,3,Yearly Plan,64,67.03407127703657,1
5G,Jio,Karnataka,-97.14,3,Yearly Plan,77,54.588207808384325,0
4G,Jio,Telangana,-92.38,8,Yearly Plan,20,47.46582280747389,1
5G,Jio,Telangana,-88.98,0,Yearly Plan,51,39.29100755276125,0
4G,Jio,Gujarat,-102.37,0,3 Months Plan,80,64.65767955940692,0
5G,Jio,Madhya Pradesh,-75.64,3,3 Months Plan,49,18.840161273156163,0
4G,Jio,Maharashtra,-95.32,5,Monthly Plan,39,55.84282723151488,1
4G,Jio,Karnataka,-94.78,4,Yearly Plan,93,50.68421811117506,0
5G,Jio,Delhi,-72.47,0,3 Months Plan,44,13.170581588583586,0
5G,Jio,Rajasthan,-77.1,6,Monthly Plan,76,24.07920339841453,0
5G,Jio,Rajasthan,-94.99,13,3 Months Plan,83,54.98301285719848,0
4G,Jio,Rajasthan,-98.95,10,3 Months Plan,63,59.24930559941759,1
5G,Jio,Bihar,-88.69,4,Monthly Plan,69,40.3582605217881,0
4G,Jio,Bihar,-102.59,9,Yearly Plan,52,65.32453281074562,1
4G,Jio,West Bengal,-105.58,7,Monthly Plan,76,72.32448480083605,1
5G,Jio,Rajasthan,-114.74,11,Yearly Plan,42,88.1264768724276,1
4G,Jio,Tamil Nadu,-99.05,0,Yearly Plan,108,58.88950355328745,0
5G,Jio,Madhya Pradesh,-95.39,8,Monthly Plan,58,51.05381836239945,0
5G,Jio,Delhi,-108.1,0,Yearly Plan,80,75.01165386974378,0
5G,Jio,West Bengal,-92.15,6,3 Months Plan,30,49.75007766799173,1
4G,Jio,Telangana,-98.56,9,Monthly Plan,50,58.06417109804759,1
5G,Jio,Kerala,-71.8,5,Monthly Plan,54,12.10494726610272,0
5G,Jio,Rajasthan,-107.03,0,Yearly Plan,80,74.82638477946365,0
5G,Jio,Kerala,-98.39,0,Yearly Plan,93,58.09119236916994,0
5G,Jio,Punjab,-83.01,0,3 Months Plan,24,32.352382998558056,0
4G,Jio,Tamil Nadu,-84.73,13,Yearly Plan,52,36.38857377338057,0
5G,Jio,Karnataka,-74.45,0,3 Months Plan,66,14.477251306188244,0
4G,Jio,Rajasthan,-77.12,10,3 Months Plan,16,25.60935033585104,0
4G,Jio,Delhi,-74.64,4,Yearly Plan,94,20.02138246591963,0
4G,Jio,West Bengal,-106.17,11,Monthly Plan,46,73.853346933746,1
4G,Jio,Tamil Nadu,-75.8,0,3 Months Plan,63,19.51326258036068,0
4G,Jio,Bihar,-93.83,0,Yearly Plan,116,51.30462543415384,0
5G,Jio,Punjab,-81.74,7,Monthly Plan,53,27.537444025169687,1
4G,Jio,Delhi,-114.53,4,3 Months Plan,101,87.88327633349857,0
5G,Jio,Tamil Nadu,-88.0,1,Yearly Plan,68,42.371564732017774,0
5G,Jio,Maharashtra,-72.63,11,Monthly Plan,83,11.3379290358599,0
4G,Jio,Bihar,-94.69,0,3 Months Plan,119,53.52583615270984,0
4G,Jio,Karnataka,-74.75,0,Yearly Plan,29,20.71934158213605,0
4G,Jio,Uttar Pradesh,-99.42,10,3 Months Plan,57,58.42484829420713,1
4G,Jio,Kerala,-82.59,11,Monthly Plan,28,34.83675377552132,1
5G,Jio,Rajasthan,-118.35,6,Yearly Plan,111,92.73363850522291,1
4G,Jio,Karnataka,-81.16,5,Yearly Plan,80,31.924521364900865,0
4G,Jio,Tamil Nadu,-90.15,12,Yearly Plan,32,45.25446574402508,0
5G,Jio,Karnataka,-113.66,1,Yearly Plan,120,86.23542488105286,0
4G,Jio,Gujarat,-71.96,10,3 Months Plan,105,13.751463965356978,0
5G,Jio,West Bengal,-119.43,3,3 Months Plan,101,95.94136596840568,1
4G,Jio,Madhya Pradesh,-95.72,2,3 Months Plan,51,53.849447915547,0
4G,Jio,Rajasthan,-96.64,4,Yearly Plan,43,55.16462120418449,0
5G,Jio,West Bengal,-82.98,4,Monthly Plan,96,32.735064426605184,0
5G,Jio,Kerala,-88.87,0,3 Months Plan,57,41.985413760909005,0
4G,Jio,Tamil Nadu,-117.58,1,3 Months Plan,93,91.9602855858465,0
5G,Jio,Bihar,-75.16,5,Monthly Plan,58,18.769090245972137,0
4G,Jio,Maharashtra,-70.66,1,Monthly Plan,7,12.910436609482122,0
5G,Jio,Rajasthan,-118.11,4,Monthly Plan,51,94.4391220283477,1
5G,Jio,Delhi,-106.27,14,Yearly Plan,110,72.36701441770535,1
